"category","source_backed_decision","name","path","active_self","active_in_hierarchy","sibling_index","child_count","component_types","has_button","button_interactable","has_graphic","graphic_enabled","graphic_raycast_target","graphic_maskable","graphic_material","graphic_color","image_sprite","image_type","image_preserve_aspect","text_sample","text_font","text_material","anchor_min","anchor_max","pivot","anchored_position","size_delta","rect_size","local_scale","local_position","local_rotation","screen_rect_valid","screen_rect","screen_min_x","screen_min_y","screen_max_x","screen_max_y","canvas_override_sorting","canvas_sorting_order","canvas_render_mode","nearest_canvas_path","nearest_canvas_sorting_order","canvas_group_alpha","mask_ancestors"
"hero_bg_target","audit_row_no_patch","im_kuang__-814247923711118352","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/head_yuan150__641475810152133229/im_kuang__-814247923711118352","False","False","1","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid52_-196143430353613404_headframe_02","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","200,200","200,200","1,1,1","0,0,0","0,0,0","True","-5.49,525.095,179.713,630.925","-5.49","525.095","179.713","630.925","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_mask__5267460366875710141","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/head_yuan150__641475810152133229/im_mask__5267460366875710141","True","True","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-8484185493004443083_IC_touxiangzhezhao","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","150,150","150,150","0.9,0.9,1","0,0,0","0,0,0","True","24.605,542.292,149.617,613.728","24.605","542.292","149.617","613.728","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","btn_head__-4898884475171848860","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/head_yuan150__641475810152133229/im_mask__5267460366875710141/btn_head__-4898884475171848860","True","True","0","0","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","145,145","145,145","1,1,1","0,0,0","0,0,0","True","26.689,543.483,147.534,612.537","26.689","543.483","147.534","612.537","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_xuanzhong__1814825136192520128","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/head_yuan150__641475810152133229/im_xuanzhong__1814825136192520128","False","False","2","0","CanvasRenderer|Image|RectTransform|RestoreClickLogger","False","False","True","True","True","True","Default UI Material","1,1,1,1","fid1_-3341524470259435328_T_xuanzhongxiaoguo","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","200,200","200,200","1,1,1","0,0,0","0,0,0","True","-5.49,525.095,179.713,630.925","-5.49","525.095","179.713","630.925","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_bg__-2341286291524700684","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/im_bg__-2341286291524700684","True","True","0","0","CanvasRenderer|Image|RectTransform|RestoreClickLogger","False","False","True","True","True","True","Default UI Material","1,1,1,1","fid3_4634103554720675837_BG_touxiangkuang","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","10.8,0","253.5,68","253.5,68","1,1,1","137.55,0,0","0,0,0","True","83.209,551.552,418.558,602.956","83.209","551.552","418.558","602.956","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_vip_bg__-3338770899628727265","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/im_vip_bg__-3338770899628727265","True","True","2","2","CanvasRenderer|Image|RectTransform|RestoreClickLogger","False","False","True","True","True","True","Default UI Material","1,1,1,1","fid3_552822172822507090_bg_vip_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","122.9,2.8","44,62","44,62","1.1,1.1,1.1","249.65,2.8,0","0,0,0","True","367.164,553.593,431.191,605.148","367.164","553.593","431.191","605.148","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_redpoint_vip__3904839962020489312","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/im_vip_bg__-3338770899628727265/im_redpoint_vip__3904839962020489312","True","True","1","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,0","","Simple","False","","","","0,1","0,1","0.5,0.5","39.2,-20.4","27,27","27,27","0.909,0.909,0.909","17.2,10.6,0","0,0,0","True","406.348,577.98,442.065,598.39","406.348","577.98","442.065","598.39","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","RedDot__2878729443874999526","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/im_vip_bg__-3338770899628727265/im_redpoint_vip__3904839962020489312/RedDot__2878729443874999526","True","True","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0.7,12.9","23,23","23,23","0.8,0.8,1","0.7,12.9,0","0,0,0","True","412.962,590.982,437.303,604.891","412.962","590.982","437.303","604.891","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","SkeletonGraphic (hongdian01)__5278228146200088352","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/im_vip_bg__-3338770899628727265/im_redpoint_vip__3904839962020489312/RedDot__2878729443874999526/SkeletonGraphic (hongdian01)__5278228146200088352","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","407.141,588.26,442.065,607.612","407.141","588.26","442.065","607.612","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","spine_vip__7657677705208951724","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/im_vip_bg__-3338770899628727265/spine_vip__7657677705208951724","True","True","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,-9.5","100,100","100,100","1,1,1","0,-9.5,0","0,0,0","True","326.42,529.895,471.936,613.047","326.42","529.895","471.936","613.047","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_zhan__-4963393399791802639","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/im_zhan__-4963393399791802639","True","True","7","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_3394737168634826602_multilang_IC_zhandouli","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","-32.2,26.7","42,40","42,40","1,1,1","94.55,26.7,0","0,0,0","True","166.219,582.319,221.78,612.556","166.219","582.319","221.78","612.556","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","text_name__-3709878076741140776__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/text_name__-3709878076741140776__font_EPM","True","True","10","1","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.286,0.243,0.208,1","","","False","구나","GirlsWarStaticProbe_EPM_bai_0_2_0_2_TMP","GirlsWarStaticProbe_EPM_bai_0_2_0_2_Material","0.5,0.5","0.5,0.5","0,0.5","-51.6,-8.4","0,20","0,20","1,1,1","75.15,-8.4,0","0,0,0","True","168.336,563.345,168.336,578.463","168.336","563.345","168.336","578.463","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_redpoint_name__8556169848460788747","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/text_name__-3709878076741140776__font_EPM/im_redpoint_name__8556169848460788747","True","True","0","2","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,0","","Simple","False","","","","1,1","1,1","0.5,0.5","3,0","27,27","27,27","1,1,1","3,10,0","0,0,0","True","154.446,568.258,190.163,588.669","154.446","568.258","190.163","588.669","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","Image__8359369319378598662","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/text_name__-3709878076741140776__font_EPM/im_redpoint_name__8556169848460788747/Image__8359369319378598662","True","True","1","0","CanvasRenderer|Image|RectTransform|RestoreClickLogger","False","False","True","True","True","True","Default UI Material","1,1,1,1","fid3_-1399333794148815677_main_gai","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","15.9,-10.5","50,56","50,56","0.8,0.8,1","15.9,-10.5,0","0,0,0","True","166.881,553.593,219.796,587.459","166.881","553.593","219.796","587.459","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","RedDot__-6519678975705692577","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/text_name__-3709878076741140776__font_EPM/im_redpoint_name__8556169848460788747/RedDot__-6519678975705692577","False","False","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","23,23","23,23","0.8,0.8,1","0,0,0","0,0,0","True","160.134,571.509,184.475,585.418","160.134","571.509","184.475","585.418","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","SkeletonGraphic (hongdian01)__-2599653782933975767","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/text_name__-3709878076741140776__font_EPM/im_redpoint_name__8556169848460788747/RedDot__-6519678975705692577/SkeletonGraphic (hongdian01)__-2599653782933975767","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","154.313,568.788,189.237,588.139","154.313","568.788","189.237","588.139","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","text_num__-303524072024309074__font_num","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/text_num__-303524072024309074__font_num","True","True","8","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","5099만","GirlsWarStaticProbe_num_TMP","TMPShared_num_120833204736823593","0.5,0.5","0.5,0.5","0.5,0.5","95.7,14.2","200,50","200,50","1,1,1","222.45,14.2,0","0,0,0","True","230.908,569.09,495.483,606.886","230.908","569.09","495.483","606.886","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","text_num__-3543131233577450414__font_num","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/bg_juese__-2194597288458085354/text_num__-3543131233577450414__font_num","True","True","6","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","0.821,0.345,0.12,1","","","False","Lv.199","GirlsWarStaticProbe_num_TMP","TMPShared_num_5346313758352445069","0.5,0.5","0.5,0.5","0,0.5","-137.4,-48.9","0,15","0,15","1,1,1","-10.65,-48.9,0","0,0,0","True","54.833,534.62,54.833,545.959","54.833","534.62","54.833","545.959","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","btn_beijing__7759692211599757190","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_beijing__7759692211599757190","True","True","3","2","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,1","fid3_-1005703355257696722_Icon_kbn","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","466.5,297.6","57,57","57,57","0.8,0.8,1","466.5,297.6,0","0,0,0","True","586.96,567.729,647.283,602.2","586.96","567.729","647.283","602.2","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_beigingRed__-7163979627466801385","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_beijing__7759692211599757190/im_beigingRed__-7163979627466801385","False","False","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,0","","Simple","False","","","","0,1","0,1","0.5,0.5","55,-23.175","27,27","27,27","1.25,1.25,1","26.5,5.325,0","0,0,0","True","627.308,577.98,663.025,598.39","627.308","577.98","663.025","598.39","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","RedDot__6820343379340347071","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_beijing__7759692211599757190/im_beigingRed__-7163979627466801385/RedDot__6820343379340347071","True","False","0","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0.7,12.9","23,23","23,23","0.8,0.8,1","0.7,12.9,0","0,0,0","True","633.922,590.982,658.263,604.891","633.922","590.982","658.263","604.891","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","SkeletonGraphic (hongdian01)__-3625245296110210264","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_beijing__7759692211599757190/im_beigingRed__-7163979627466801385/RedDot__6820343379340347071/SkeletonGraphic (hongdian01)__-3625245296110210264","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","628.101,588.26,663.025,607.612","628.101","588.26","663.025","607.612","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","text_beijing__-382206250612887101__font_riyu","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_beijing__7759692211599757190/text_beijing__-382206250612887101__font_riyu","False","False","1","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","문지기","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_TMP","GirlsWarStaticProbe_riyu_shenzong_0_2_0_2_Material","0.5,0.5","0.5,0.5","0.5,0.5","0.6,-50.2","60.01,50","60.01,50","1,1,1","0.6,-50.2,0","0,0,0","True","586.002,539.488,649.511,569.725","586.002","539.488","649.511","569.725","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","btn_download__-5750651822583549907","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_download__-5750651822583549907","True","True","6","5","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,0","","Simple","False","","","","0,0.5","0,0.5","0.5,0.5","409,-155.7","81,87","81,87","1,1,1","409,-155.7,0","0,0,0","True","487.48,209.419,594.633,275.185","487.48","209.419","594.633","275.185","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_start__7971043610003479197","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_download__-5750651822583549907/im_start__7971043610003479197","True","True","1","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_8752745723531376067_htxz_tb2","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,9","57,54","57,54","1,1,1","0,9,0","0,0,0","True","503.354,228.695,578.758,269.515","503.354","228.695","578.758","269.515","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_stop__4079603433747714960","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_download__-5750651822583549907/im_stop__4079603433747714960","True","True","2","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-1403102245567770816_tb_zt","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,9","57,54","57,54","1,1,1","0,9,0","0,0,0","True","503.354,228.695,578.758,269.515","503.354","228.695","578.758","269.515","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","p_download_redpoint__7055286671752122062","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_download__-5750651822583549907/p_download_redpoint__7055286671752122062","True","True","4","1","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_523894093744659759_T_hongdian_1","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","25.6,33.5","27,27","27,27","0.8,0.8,1","25.6,33.5,0","0,0,0","True","560.635,259.462,589.209,275.79","560.635","259.462","589.209","275.79","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","SkeletonGraphic (hongdian01)__-5736247179694415488","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_download__-5750651822583549907/p_download_redpoint__7055286671752122062/SkeletonGraphic (hongdian01)__-5736247179694415488","False","False","0","0","RectTransform","False","False","False","False","False","False","","","","","False","","","","0.5,0.5","0.5,0.5","0.515,0.5","0,0","33,32","33,32","1,1,1","0,0,0","0,0,0","True","556.931,257.95,591.855,277.301","556.931","257.95","591.855","277.301","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","qipao__-5020015804280540570","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_download__-5750651822583549907/qipao__-5020015804280540570","True","True","0","0","CanvasRenderer|Image|RectTransform","False","False","True","True","False","True","Default UI Material","1,1,1,1","fid1_-6183891200660976944_Icon_qipai_3","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","81,87","81,87","1,1,1","0,0,0","0,0,0","True","487.48,209.419,594.633,275.185","487.48","209.419","594.633","275.185","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","tmp_bubble_pro__5265363052602055773__font_EPM","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_download__-5750651822583549907/tmp_bubble_pro__5265363052602055773__font_EPM","True","True","3","0","CanvasRenderer|RectTransform|TextMeshProUGUI","False","False","True","True","False","True","Default UI Material","1,1,1,1","","","False","0%","GirlsWarStaticProbe_EPM_TMP","TMPShared_EPM_5325321661327454409","0.5,0.5","0.5,0.5","0.5,0.5","1,-19.3","0,30","0,30","1,1,1","1,-19.3,0","0,0,0","True","542.379,216.374,542.379,239.051","542.379","216.374","542.379","239.051","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","btn_qinmi__3232072023461784701","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_qinmi__3232072023461784701","True","True","4","1","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,1","fid36_-1121192961255645693_T_daojudi","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","544,297.6","59.6,54","59.6,54","0.8,0.8,1","544,297.6,0","0,0,0","True","688.107,568.636,751.182,601.293","688.107","568.636","751.182","601.293","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","im_lover__7912801713683403827","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_qinmi__3232072023461784701/im_lover__7912801713683403827","True","True","0","0","CanvasRenderer|Image|RectTransform|RestoreClickLogger","False","False","True","True","True","True","Default UI Material","1,1,1,1","fid36_-6076515594254935550_100591","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","0,0","150,150","150,150","0.4,0.4,0.4","0,0,0","0,0,0","True","687.895,566.822,751.393,603.107","687.895","566.822","751.393","603.107","False","0","","Canvas_MainInterface_1280x720","0","",""
"hero_bg_target","audit_row_no_patch","btn_watch__3545783473605971463","Canvas_MainInterface_1280x720/MainInterface_Root_From_RectTransform_CSV/UI_MainInterface_old__2475216337245998118/left__8354406432209300530/btn_watch__3545783473605971463","True","True","5","1","Button|CanvasRenderer|Image|RectTransform|RestoreClickLogger","True","True","True","True","True","True","Default UI Material","1,1,1,1","fid3_5510683100060474695_IC_main_watch","Simple","False","","","","0.5,0.5","0.5,0.5","0.5,0.5","620.1,297.6","46,42","46,42","1.1,1.1,1","620.1,297.6,0","0,0,0","True","786.846,567.503,853.784,602.426","786.846","567.503","853.784","602.426","False","0","","Canvas_MainInterface_1280x720","0","",""
